UtteranceID	SpeakerID	Transcription
T0426G1758_S01010190.wav	T0426G1758	和其它两瓶比比较 dry 口一点
T0426G1758_S01010191.wav	T0426G1758	用脚起哑铃的时候都感觉很 awkward
T0426G1758_S01010192.wav	T0426G1758	为了看下 bangkok 的酒店推荐打开了某 APP
T0426G1758_S01010195.wav	T0426G1758	 wholesome 有机红糖历时三个多月发酵
T0426G1758_S01010201.wav	T0426G1758	我觉得应该会有很多的人喜欢他brute
T0426G1758_S01010202.wav	T0426G1758	不要与人吵架不然一整天都 torn 了
T0426G1758_S01010204.wav	T0426G1758	在花姐寝室过的 small 生日
T0426G1758_S01010206.wav	T0426G1758	火星哥包揽三个通项喇嘛和 childish gambino
T0426G1758_S01010208.wav	T0426G1758	苦苦纠结雅思阅读 heading
T0426G1758_S01010211.wav	T0426G1758	云上 cakes 基础韩花成都站
T0426G1758_S01010213.wav	T0426G1758	西班牙和葡萄牙的自拍 respectively
T0426G1758_S01010217.wav	T0426G1758	看到 divorced 的时候长吸了一口气
T0426G1758_S01010219.wav	T0426G1758	太过于 sorrow explosive 说不出的那种深爱
T0426G1758_S01010220.wav	T0426G1758	这是我的 rhyme 这个雪人叫坚果果
T0426G1758_S01010221.wav	T0426G1758	希望在新的一年里给我们多点 budget
T0426G1758_S01010225.wav	T0426G1758	好吧为了让大家的生活不这么 miserable
T0426G1758_S01010230.wav	T0426G1758	什么好的 argument 都想不出来
T0426G1758_S01010233.wav	T0426G1758	有人要买 lamer 的吗美国最近打折
T0426G1758_S01010235.wav	T0426G1758	酷酷的样子却也一直宠着自己的 honeys
T0426G1758_S01010238.wav	T0426G1758	感觉我这是在作死立 flag 啊
T0426G1758_S01010239.wav	T0426G1758	还要在三十八个候选人中选 senator
T0426G1758_S01010240.wav	T0426G1758	点击 print 后没有出来打印对话框
T0426G1758_S01010242.wav	T0426G1758	原谅我二哈式无奈惊恐懵圈脸What happened
T0426G1758_S01010243.wav	T0426G1758	特别 eager 所谓成功人会发现两字看命
T0426G1758_S01010244.wav	T0426G1758	 extra 攻击抡棺材的教授
T0426G1758_S01010245.wav	T0426G1758	想要变成一个 sharp 一点的人
T0426G1758_S01010246.wav	T0426G1758	觉得进化论的翻译本身有 positive 色彩
T0426G1758_S01010249.wav	T0426G1758	丢了我的 plan pamphlet 我肯定就完了
T0426G1758_S01010253.wav	T0426G1758	就为了跟我说一句good morning teacher
T0426G1758_S01010254.wav	T0426G1758	我也是快有 salary package 的人了
T0426G1758_S01010255.wav	T0426G1758	目前自己所处的环境真的 bloody
T0426G1758_S01010258.wav	T0426G1758	一缕缕桂花香冲击着 cells
T0426G1758_S01010265.wav	T0426G1758	在酒店楼下的 travel agent 定了清莱一日游
T0426G1758_S01010266.wav	T0426G1758	成功填补了 unnatural 完结的空虚
T0426G1758_S01010267.wav	T0426G1758	尽享夏日的美好时光 Sunday afternoons
T0426G1758_S01010269.wav	T0426G1758	Anywhere anytime 忘掉所有想跑就跑
T0426G1758_S01010271.wav	T0426G1758	想起前几天和菠少的麻将 gossip
T0426G1758_S01010273.wav	T0426G1758	 hangers 这次设计真心地喜欢
T0426G1759_S01010004.wav	T0426G1759	以后都要好好上 tennis 课
T0426G1759_S01010008.wav	T0426G1759	立个 flag 吧希望一切顺利
T0426G1759_S01010010.wav	T0426G1759	他这个回答你满意不谢娜 mobilize
T0426G1759_S01010011.wav	T0426G1759	想做一个百战不殆的 surfer
T0426G1759_S01010012.wav	T0426G1759	吱吱兔先天后天都是 respect 级别
T0426G1759_S01010013.wav	T0426G1759	去年夏天直男 push 了我一把剪掉头发
T0426G1759_S01010014.wav	T0426G1759	怎么 raid 还能掉两个机能机器
T0426G1759_S01010015.wav	T0426G1759	发布了头条文章 dismiss
T0426G1759_S01010017.wav	T0426G1759	看全 clean 版本的希望和馈赠
T0426G1759_S01010018.wav	T0426G1759	我和几个朋友在花椒 numbness 萱宝就缺你
T0426G1759_S01010020.wav	T0426G1759	拿 debit card 在日亚买的东西
T0426G1759_S01010022.wav	T0426G1759	这种 bomb 要压个大半年才发出来
T0426G1759_S01010025.wav	T0426G1759	别跑 jacky 别跑慢点走走这边呀
T0426G1759_S01010027.wav	T0426G1759	全世界的人都去看黑豹了 excepting
T0426G1759_S01010029.wav	T0426G1759	swiss 上次来是夏天没看到这般风景
T0426G1759_S01010030.wav	T0426G1759	刚刚在食堂经历一次 mental breakdown
T0426G1759_S01010031.wav	T0426G1759	yearly 刷的太过开心而导致的精神恍惚
T0426G1759_S01010032.wav	T0426G1759	peaky blinders 三季每季男主都被暴打一顿
T0426G1759_S01010033.wav	T0426G1759	给大家传阅一下没一点儿像我想 divorce
T0426G1759_S01010034.wav	T0426G1759	因为我有一个全世界最棒的 elder sister
T0426G1759_S01010035.wav	T0426G1759	把自己养肥这种最好的 norm
T0426G1759_S01010037.wav	T0426G1759	我的 vitamin 这么快成为密友的这只小弟
T0426G1759_S01010038.wav	T0426G1759	小 bee 把生日会上台的人当场射下来
T0426G1759_S01010040.wav	T0426G1759	比公路设计中的 super elevation 低很多
T0426G1759_S01010042.wav	T0426G1759	老妈买了个新沙发说 naughty 最开心了
T0426G1759_S01010043.wav	T0426G1759	好好表现不能让小姑娘们失望哦 discourse
T0426G1759_S01010045.wav	T0426G1759	情绪管理 emotion management 希望对你有帮助
T0426G1759_S01010047.wav	T0426G1759	我在会员成长 PK 中击败了 bam bomb
T0426G1759_S01010050.wav	T0426G1759	八个人里面六个 free rider 是什么体验
T0426G1759_S01010051.wav	T0426G1759	确认了一下钱包里的 visa 卡
T0426G1759_S01010053.wav	T0426G1759	昨天说好做一个 positive girl
T0426G1759_S01010054.wav	T0426G1759	所以 border 是科幻片
T0426G1759_S01010057.wav	T0426G1759	 easter 一整个假期都在紧张地玩耍
T0426G1759_S01010059.wav	T0426G1759	就是有那么难听的 accent
T0426G1759_S01010063.wav	T0426G1759	奢侈的生活是每个人的 eager
T0426G1759_S01010066.wav	T0426G1759	买电影票了没有时间吃到 steak
T0426G1759_S01010068.wav	T0426G1759	觉得 dim sum 的魅力和火锅真像
T0426G1759_S01010069.wav	T0426G1759	除了 bid 四之外基本无人能做到
T0426G1759_S01010075.wav	T0426G1759	seek 好难怎么会有跳起来这么绕的舞
T0426G1759_S01010081.wav	T0426G1759	韩国的 the lover 你们知道这部剧嘛
T0426G1759_S01010087.wav	T0426G1759	勇敢独立鲜活 insight 也真的很重要
T0426G1759_S01010088.wav	T0426G1759	终于可以给我点回报了 comer
T0426G1759_S01010089.wav	T0426G1759	当文字写出来是为 retrieve 记忆或是 encode 秘密
T0426G1759_S01010090.wav	T0426G1759	这个暑假之前就要去 barber's 剪发型
T0426G1759_S01010091.wav	T0426G1759	背了以后也用不到还记得一个 herb
T0426G1759_S01010093.wav	T0426G1759	还是算有良心剧笑点看点泪点都有 well
T0426G1759_S01010098.wav	T0426G1759	那就立个 flag 好了一人一句生日快乐
T0426G1759_S01010099.wav	T0426G1759	 torrent 竟然有点想哭看得很开心
T0426G1759_S01010104.wav	T0426G1759	单独报道在 main 待了好一段时间
T0426G1759_S01010105.wav	T0426G1759	日常毁歌 missing you 送给你们
T0426G1759_S01010109.wav	T0426G1759	陈巍只是一个会跳跃的 jumper
T0426G1759_S01010112.wav	T0426G1759	blender 地球交互式渲染测试
T0426G1759_S01010113.wav	T0426G1759	拖鞋和 loafer 都在这里了哦新西兰
T0426G1759_S01010115.wav	T0426G1759	今天太累了先丢一月合集 magnet
T0426G1759_S01010117.wav	T0426G1759	beaming blush 刷全脸年轻就是敢
T0426G1759_S01010118.wav	T0426G1759	 lawyer 唐的小目标是挣他一个亿
T0426G1759_S01010120.wav	T0426G1759	一直滴滴滴提醒有activity
T0426G1759_S01010121.wav	T0426G1759	这时候已经 idle 准备去欧洲玩了
T0426G1759_S01010122.wav	T0426G1759	设置悬念都变得 too ambitious
T0426G1759_S01010124.wav	T0426G1759	人物 quick sketch 海蒂和爷爷
T0426G1759_S01010127.wav	T0426G1759	看到 spider man 会想到高中和朋友夹公仔
T0426G1759_S01010129.wav	T0426G1759	 ducks 给我煮的排骨面炒鸡好吃
T0426G1759_S01010130.wav	T0426G1759	 chase 你发际线这么高了吗
T0426G1759_S01010134.wav	T0426G1759	突然听到了 cold speed 这些字眼
T0426G1759_S01010136.wav	T0426G1759	领你修 gay 也不愿意我没法了
T0426G1759_S01010138.wav	T0426G1759	安酵素洗衣液和污渍 say bye bye
T0426G1759_S01010139.wav	T0426G1759	一般人 handle 不来吧不会觉得难信任吗
T0426G1759_S01010140.wav	T0426G1759	 greet 的时候说宣布一位候补
T0426G1759_S01010141.wav	T0426G1759	还有你要做好一个 beginner
T0426G1759_S01010143.wav	T0426G1759	最近一个比较困扰的问题就是 low performer
T0426G1759_S01010144.wav	T0426G1759	介于流心和 brownie 之间的状态
T0426G1759_S01010145.wav	T0426G1759	所以说灭火器是 really 重要了吧
T0426G1759_S01010146.wav	T0426G1759	sweeten 那么点化学成分能有如此多功效
T0426G1759_S01010149.wav	T0426G1759	明天活动结束还要有二十 pound 豆豆出
T0426G1759_S01010150.wav	T0426G1759	实在无法启齿的 drunk mistake
T0426G1759_S01010151.wav	T0426G1759	就要 due 了我才完成第一张 map
T0426G1759_S01010154.wav	T0426G1759	丈夫在多年以后才意识到他的 inattention
T0426G1759_S01010155.wav	T0426G1759	我非常笨拙抓不住 chance 每次都变 danger
T0426G1759_S01010159.wav	T0426G1759	做到 doom 同等水平都很难说
T0426G1759_S01010163.wav	T0426G1759	今天是真的体会到香港人的 rude
T0426G1759_S01010165.wav	T0426G1759	给我用的 baby needle 果然疼感轻多了
T0426G1759_S01010166.wav	T0426G1759	终于开始新一轮 sunk cost 了
T0426G1759_S01010170.wav	T0426G1759	Happy birthday 明天又是新的一天
T0426G1759_S01010174.wav	T0426G1759	 sphere 半场压轴说以后停止活动的
T0426G1759_S01010176.wav	T0426G1759	给了我这么多 sign 何不上船呢
T0426G1759_S01010178.wav	T0426G1759	真的有宽衣解带我太想要 shameful
T0426G1759_S01010179.wav	T0426G1759	第二把赢了就骂头铁全说 ban 卡莎
T0426G1759_S01010180.wav	T0426G1759	为什么别人看到我的 jacky 只会说
T0426G1759_S01010181.wav	T0426G1759	因为 snowstorm 放假真的太爽了
T0426G1759_S01010183.wav	T0426G1759	为什么 homeland 会出现在言情版块下面
T0426G1759_S01010184.wav	T0426G1759	看到 graze 的腿时有种似曾相识的感觉
T0426G1759_S01010186.wav	T0426G1759	respect 阿珍的几句话说的我好难受
T0426G1759_S01010188.wav	T0426G1759	酿成微甜的记忆今晚的 ending
T0426G1759_S01010190.wav	T0426G1759	演的很不错很真实 undergo
T0426G1759_S01010191.wav	T0426G1759	它们被保护着觉得挺温暖 nice dusk
T0426G1759_S01010194.wav	T0426G1759	曾经打不过去的 tulip 也被我征服
T0426G1759_S01010197.wav	T0426G1759	所以赶紧新买一只新 pipe
T0426G1759_S01010200.wav	T0426G1759	别天真了 most likely 真的不是加班
T0426G1759_S01010201.wav	T0426G1759	用它在 cheekbone 下点点位置就很足够
T0426G1759_S01010202.wav	T0426G1759	很期待我们未来的 first meet
T0426G1759_S01010203.wav	T0426G1759	嗑瓜子吃面包喝奶看演唱会无敌 relaxed
T0426G1759_S01010205.wav	T0426G1759	李昌燮担任 cube 公开选秀的审查委员
T0426G1759_S01010206.wav	T0426G1759	在 arrange 方面其实也是有迹可循的
T0426G1759_S01010209.wav	T0426G1759	一直被我忽略的财经法规和 access
T0426G1759_S01010212.wav	T0426G1759	希望 law 一次就可以考过
T0426G1759_S01010215.wav	T0426G1759	老七 mob 给老七的卡宴梦助一下力
T0426G1759_S01010216.wav	T0426G1759	减肥避免的碳水都是我爱吃的 fine
T0426G1759_S01010218.wav	T0426G1759	老师没收了我的 walkman 暑假前我去要
T0426G1759_S01010225.wav	T0426G1759	把导线从 ACF cable 改成普通金属导线
T0426G1759_S01010226.wav	T0426G1759	看 blood 时就超喜欢的小哥哥
T0426G1759_S01010227.wav	T0426G1759	嗯被奥地利人说有 british accent
T0426G1759_S01010228.wav	T0426G1759	因为今天是我 keyboard 男神
T0426G1759_S01010230.wav	T0426G1759	减肥的原理 side effects 全部学会了
T0426G1759_S01010232.wav	T0426G1759	还有我 Paul 多好的一个人竟然被 eliminate
T0426G1759_S01010233.wav	T0426G1759	把系统磁盘的 swap 分区翻译成交换
T0426G1759_S01010235.wav	T0426G1759	放出的 bomb 有人看到了 JJK 的双眼皮贴
T0426G1759_S01010236.wav	T0426G1759	young dump 晚安不睡我有个动物头
T0426G1759_S01010237.wav	T0426G1759	 ribbon works 的胶带百搭又十分高级感
T0426G1759_S01010239.wav	T0426G1759	把我 totally 从土偶中拯救出来了
T0426G1759_S01010240.wav	T0426G1759	今晚在看一个肯尼亚 returnee 写的 report
T0426G1759_S01010241.wav	T0426G1759	当时我讨厌穆里根讨厌得没去看 shame
T0426G1759_S01010242.wav	T0426G1759	刚处理好又来更多更多你要 balance
T0426G1759_S01010243.wav	T0426G1759	自以为是这一招是我的 type
T0426G1759_S01010244.wav	T0426G1759	今天我们就来说最常出现的那些 pet phrase
T0426G1759_S01010246.wav	T0426G1759	 house keeper 上周未提交了辞程
T0426G1759_S01010248.wav	T0426G1759	前两天到的 zebra 真是好看
T0426G1759_S01010249.wav	T0426G1759	现在很多 details 都不记得了
T0426G1759_S01010251.wav	T0426G1759	在 campaign report 上最幸福的事不是数据有多好
T0426G1759_S01010252.wav	T0426G1759	希望还能听你各种 mean 但是有用的话语
T0426G1759_S01010253.wav	T0426G1759	心理学里有一个词叫做 self consistency
T0426G1759_S01010260.wav	T0426G1759	 clocks 看着时间还能当镜子使
T0426G1759_S01010261.wav	T0426G1759	为什么你只看到我的 drawback
T0426G1759_S01010264.wav	T0426G1759	aviation 安全精飞是飞行员的使命
T0426G1759_S01010265.wav	T0426G1759	多么幸运得到指导 Keep moving
T0426G1759_S01010267.wav	T0426G1759	怎么办好多事情待办非常 urgent
T0426G1759_S01010268.wav	T0426G1759	principal 有校长的意思还有主角
T0426G1759_S01010271.wav	T0426G1759	每天就会收到各种职位 vacancy alert 的邮件
T0426G1759_S01010273.wav	T0426G1759	摄像的树映画团队摄影 clone
T0426G1759_S01010275.wav	T0426G1759	 fate 的各位也都好可爱
T0426G1759_S01010278.wav	T0426G1759	consist 和 comprise 区别查看图片
T0426G1759_S01010280.wav	T0426G1759	这段时间整个人很丧立这条 sign
T0426G1760_S01010002.wav	T0426G1760	思域 civi type R 中文名应该翻译为啥子
T0426G1760_S01010003.wav	T0426G1760	我也要再去循环 spider dance 一百遍
T0426G1760_S01010005.wav	T0426G1760	太感谢 hally 妈咪推荐的追剧 APP
T0426G1760_S01010006.wav	T0426G1760	今晚做了两个 cheesecakes
T0426G1760_S01010007.wav	T0426G1760	刚才那条微博 inherit 拼错了
T0426G1760_S01010008.wav	T0426G1760	 seaport village 有按时收费的停车场
T0426G1760_S01010009.wav	T0426G1760	街拍 defender 幺幺零坐标香港颜色很经典
T0426G1760_S01010012.wav	T0426G1760	五个 performer 的这种组合让我觉得很神奇
T0426G1760_S01010016.wav	T0426G1760	平凡的 illusion 上周发生了什么
T0426G1760_S01010019.wav	T0426G1760	水果小贩坚定地报价两百块钱 one kilogram
T0426G1760_S01010020.wav	T0426G1760	连你们自己都是想走捷径的 losers
T0426G1760_S01010022.wav	T0426G1760	紧张 stressed 这个词倒着写就是 desserts
T0426G1760_S01010024.wav	T0426G1760	whatever 真的就是他口头禅而已
T0426G1760_S01010025.wav	T0426G1760	我讲这种 anecdote 就是要讲莫欺少年穷
T0426G1760_S01010028.wav	T0426G1760	这还没睡到高某或窦某 ambulance
T0426G1760_S01010031.wav	T0426G1760	六百毫升的 super mild 用一年半了
T0426G1760_S01010033.wav	T0426G1760	可以在椭圆机 fat burner 连续踩一小时
T0426G1760_S01010035.wav	T0426G1760	 frosty 来形容接待的态度
T0426G1760_S01010040.wav	T0426G1760	海滩 villa 美好却还是比不上呼吸
T0426G1760_S01010048.wav	T0426G1760	希望周二之前能找到一个 solution 吧
T0426G1760_S01010051.wav	T0426G1760	对手机行业的 revolution 不准确的说是一场 reform
T0426G1760_S01010052.wav	T0426G1760	visit 及物不及物都想不起来
T0426G1760_S01010053.wav	T0426G1760	我被 masculine 王大侠发出的红包砸中
T0426G1760_S01010054.wav	T0426G1760	最后 extra life 出来的时候真的哭了
T0426G1760_S01010057.wav	T0426G1760	经常收到不认识的新 followers
T0426G1760_S01010058.wav	T0426G1760	每个圈有每个圈的 terms
T0426G1760_S01010060.wav	T0426G1760	我宁愿 computer based 考试也不想 paper based
T0426G1760_S01010063.wav	T0426G1760	 ear 夜空中最亮的星请照耀我前行
T0426G1760_S01010065.wav	T0426G1760	这不是我这学期的 elective 吗
T0426G1760_S01010066.wav	T0426G1760	明天不选卡莎就 ban 了吧
T0426G1760_S01010067.wav	T0426G1760	还有六十多人 unaccounted for 呀
T0426G1760_S01010068.wav	T0426G1760	好像 slender man 啊剧情看起来比较有意思
T0426G1760_S01010069.wav	T0426G1760	去德岛看 bump 要是能达成
T0426G1760_S01010070.wav	T0426G1760	这盘 MVP 不是 scout 我抄六级词汇十遍了
T0426G1760_S01010074.wav	T0426G1760	 Nicos oyster 第二次来到湖南路上的法式餐厅
T0426G1760_S01010075.wav	T0426G1760	无聊手痒钢琴没在身边只好弹 paid
T0426G1760_S01010079.wav	T0426G1760	听着像个硬核摇滚乐队的名字 explosive broccoli
T0426G1760_S01010080.wav	T0426G1760	告诉我 pursue 谁能告诉我
T0426G1760_S01010081.wav	T0426G1760	过了一会儿他说他在给我做 tribute
T0426G1760_S01010082.wav	T0426G1760	chairman 那两字打出来微博就不能评论
T0426G1760_S01010087.wav	T0426G1760	我听了十遍哺乳动物 mammal 不好吗
T0426G1760_S01010088.wav	T0426G1760	吃了无数次安利终于喝到了 berry beans
T0426G1760_S01010091.wav	T0426G1760	可能是最寒颤的一个 candidate
T0426G1760_S01010093.wav	T0426G1760	有个帖子说换 pulley 要拆机
T0426G1760_S01010095.wav	T0426G1760	孩儿们收了这个视频国外 slim
T0426G1760_S01010098.wav	T0426G1760	今天 pat 春季考试刚结束
T0426G1760_S01010100.wav	T0426G1760	计划呀计划表格呀表格 logbook 呀 logbook
T0426G1760_S01010104.wav	T0426G1760	从黄景瑜到孔刘到白敬亭现在是 pope
T0426G1760_S01010105.wav	T0426G1760	一早被五二零 red packet 炸醒
T0426G1760_S01010107.wav	T0426G1760	同一酒店居然没看到他早知做 hostess 了
T0426G1760_S01010108.wav	T0426G1760	支持下萧敬腾造型帅气 calmly
T0426G1760_S01010109.wav	T0426G1760	澳大利亚人把 threshold 总是缩写成 thresh
T0426G1760_S01010112.wav	T0426G1760	央视会玩在这个时候用 the scientist
T0426G1760_S01010113.wav	T0426G1760	此时此刻已玩了 balance 游戏
T0426G1760_S01010115.wav	T0426G1760	都只是这周 weekday 里发生的奇怪哦
T0426G1760_S01010117.wav	T0426G1760	心情的大起大落不要过于 emotional
T0426G1760_S01010118.wav	T0426G1760	 love actually 是尊重他们因为没有感同身受
T0426G1760_S01010121.wav	T0426G1760	跟 Boreas 约在 pinch 喝酒秒拍视频
T0426G1760_S01010124.wav	T0426G1760	道德自抑即 moral inhibitions
T0426G1760_S01010126.wav	T0426G1760	开始在香港 settle 回想起来真好
T0426G1760_S01010129.wav	T0426G1760	今儿逛街买了一件 blouse
T0426G1760_S01010134.wav	T0426G1760	写 outline 的时候觉得自己就是一个 outline
T0426G1760_S01010135.wav	T0426G1760	人生有很多次 reset 的机会
T0426G1760_S01010138.wav	T0426G1760	漂亮性感小姐姐舞蹈 sweet devil
T0426G1760_S01010142.wav	T0426G1760	 superman 是 DC 的抱歉今天是漫威主场
T0426G1760_S01010145.wav	T0426G1760	除了 allied 改档其他都是正确的
T0426G1760_S01010148.wav	T0426G1760	想你了臭猪 oxygen 柘孝感
T0426G1760_S01010150.wav	T0426G1760	 reduce 可以实现一步完成数组改造
T0426G1760_S01010155.wav	T0426G1760	卧底不易汽车还能够翻转四周半 immense
T0426G1760_S01010156.wav	T0426G1760	已经连续喝了三天 fibre 雪碧了
T0426G1760_S01010157.wav	T0426G1760	教科书级别的 gesture 和表现力
T0426G1760_S01010158.wav	T0426G1760	纯天然 organic 自然生长有营养不硌牙
T0426G1760_S01010161.wav	T0426G1760	我真的不喜欢这支 pumpkin 了
T0426G1760_S01010163.wav	T0426G1760	这对家长是一次考验人都 rang 了
T0426G1760_S01010167.wav	T0426G1760	零食也是不可辜负的易小颜 sandy
T0426G1760_S01010169.wav	T0426G1760	想要 Rihanna 那首 answer 的直接给我邮箱地址
T0426G1760_S01010173.wav	T0426G1760	居然四千八百四十三秒的时候放的是我 jin 的 bandage
T0426G1760_S01010176.wav	T0426G1760	 typhoon 和 hurricane 究竟有什么区别
T0426G1760_S01010180.wav	T0426G1760	我觉得清远同学你也应该来 bid 啊
T0426G1760_S01010182.wav	T0426G1760	不符合自己的 concept 吸引不了粉的
T0426G1760_S01010185.wav	T0426G1760	在 producer 面前睡着犹如第四堵墙
T0426G1760_S01010186.wav	T0426G1760	他是爱来了别错过里的 fuse
T0426G1760_S01010188.wav	T0426G1760	看病大概十五分钟跟 emergency 不是一个部门
T0426G1760_S01010189.wav	T0426G1760	本土 artist 就是本土又乱乡村风
T0426G1760_S01010190.wav	T0426G1760	当时和妄尘说 huge 就改了又不想改了
T0426G1760_S01010191.wav	T0426G1760	论古怪程度作为 sashimi 的 tuna 被煎了
T0426G1760_S01010193.wav	T0426G1760	那么你一定会无可避免的喜欢 cable 的
T0426G1760_S01010194.wav	T0426G1760	硬拉扭到了胯整个状态就是 messy
T0426G1760_S01010196.wav	T0426G1760	用了 becca 的 premier 之后可能好了一点
T0426G1760_S01010197.wav	T0426G1760	下午做网测刚 submit 网页崩溃了
T0426G1760_S01010200.wav	T0426G1760	 urban decay 这个气垫太美了
T0426G1760_S01010201.wav	T0426G1760	听到好歌的同时也遗憾今后再无 plenty
T0426G1760_S01010205.wav	T0426G1760	其他组 producers 的辈分太高太高了
T0426G1760_S01010207.wav	T0426G1760	提提连着三天做 spaghetti 了每天都好好吃
T0426G1760_S01010212.wav	T0426G1760	乐队叫 astronaut's eyes 一个比一个帅
T0426G1760_S01010214.wav	T0426G1760	专家们认为其中最正式的是 apologize
T0426G1760_S01010215.wav	T0426G1760	好在今天终于结束了 hooray
T0426G1760_S01010218.wav	T0426G1760	 bango 玉环垟青大厦店店面图片
T0426G1760_S01010219.wav	T0426G1760	 million 我的小宝贝快来找我
T0426G1760_S01010220.wav	T0426G1760	半夜一个人在地下室画 paddle
T0426G1760_S01010222.wav	T0426G1760	是这样的备 souvenirs 的相关话题
T0426G1760_S01010226.wav	T0426G1760	所以 chewing gum 时是刚踏入变声期啦
T0426G1760_S01010227.wav	T0426G1760	包裹里送了几张试香纸 gucci bloom 花香
T0426G1760_S01010230.wav	T0426G1760	我感觉 tourism 这个专业和我不符
T0426G1760_S01010232.wav	T0426G1760	我突然很想要个 enchanted doll 怎么办
T0426G1760_S01010233.wav	T0426G1760	气定神闲这四个字比 lamer 还贵
T0426G1760_S01010234.wav	T0426G1760	开了桌卡坦岛和 modern art 都好好玩
T0426G1760_S01010238.wav	T0426G1760	一群被英语耽误了的 teacher
T0426G1760_S01010244.wav	T0426G1760	例如之前的甄有戏还有这期的 farmer 甄
T0426G1760_S01010245.wav	T0426G1760	 loyal 舞蹈真的是超级帅气
T0426G1760_S01010246.wav	T0426G1760	薛之谦的老迷妹 silly 登上春晚
T0426G1760_S01010247.wav	T0426G1760	索性再赌一把把 chairman 变成 emperor
T0426G1760_S01010248.wav	T0426G1760	 saint james 发货了红的是高亮重复客户
T0426G1760_S01010250.wav	T0426G1760	他嘟囔着 too boring 还是乖乖的去了
T0426G1760_S01010251.wav	T0426G1760	按其中灵魂人物划分派系 cinematic
T0426G1760_S01010252.wav	T0426G1760	快递哥弄的这造型我也是醉了 armchair 吗
T0426G1760_S01010254.wav	T0426G1760	星期日中午的 trader joes 洗碗液和葱卖光
T0426G1760_S01010255.wav	T0426G1760	希望他离开 cube 做自己想做的事
T0426G1760_S01010257.wav	T0426G1760	 the ordinary 的角烷鲨和熊果苷
T0426G1760_S01010258.wav	T0426G1760	我好想吃牛排啊三分熟不要 sauce 好饿
T0426G1760_S01010259.wav	T0426G1760	但提单上显示 freight prepaid 是几个意思
T0426G1760_S01010261.wav	T0426G1760	唱歌的也只有礼泉配得上 artist 这个词
T0426G1760_S01010265.wav	T0426G1760	新开的饮品店饮品颜色也很 colourful
T0426G1760_S01010266.wav	T0426G1760	想去 cages 的宝宝们记得私信我
T0426G1760_S01010267.wav	T0426G1760	据悉今天下午或明天图片这家发 promote letter
T0426G1760_S01010268.wav	T0426G1760	一定是头脑中的 sadness 在作怪
T0426G1760_S01010269.wav	T0426G1760	比如什么马猴烧酒 ore 啦
T0426G1760_S01010272.wav	T0426G1760	前几天看完了 border
T0426G1760_S01010273.wav	T0426G1760	那你倒是把 medal 和 magnet 给我翻译出来啊
T0426G1760_S01010274.wav	T0426G1760	老师问 grammar 是什么意思
T0426G1760_S01010275.wav	T0426G1760	跑到语言中心做了 oral test
T0426G1760_S01010277.wav	T0426G1760	听日考 oral 好紧张希望一片空白
T0426G1760_S01010279.wav	T0426G1760	我打开 walkman 发现歌单都准备好了
T0427G1761_S01010001.wav	T0427G1761	我想要免费看小说啊不要封啊 conqueror
T0427G1761_S01010003.wav	T0427G1761	想起来之前哲学理论课上讲 integrity
T0427G1761_S01010004.wav	T0427G1761	只关心慈善组织帮助那些 most needy
T0427G1761_S01010007.wav	T0427G1761	你之前问我的这条 comment 也是光速被 blocked
T0427G1761_S01010008.wav	T0427G1761	这样的 cafes 是可以呆一下午的
T0427G1761_S01010010.wav	T0427G1761	游戏时小朋友还学会一新词 triangle
T0427G1761_S01010013.wav	T0427G1761	面前是一位 tough 的露耳短发的女性
T0427G1761_S01010014.wav	T0427G1761	这么好看的电影必须关注 quarterly
T0427G1761_S01010015.wav	T0427G1761	蜘蛛侠很好看全程都在关注 aunt 梅
T0427G1761_S01010016.wav	T0427G1761	scenario 和 scenery 真像听力差的我不要不要的
T0427G1761_S01010018.wav	T0427G1761	巴尼菲科技 benefits 盲区并线辅助系统
T0427G1761_S01010019.wav	T0427G1761	被柜台小姐忽悠去做了个眉毛的 wax
T0427G1761_S01010020.wav	T0427G1761	我喜欢香格里拉 chef 红色的厨师装
T0427G1761_S01010022.wav	T0427G1761	愿一直一直这样下去我要变强大 earnest
T0427G1761_S01010024.wav	T0427G1761	十八岁天空 vanilla 能讲几句
T0427G1761_S01010025.wav	T0427G1761	难道这不是太过 self absorb 的表现吗
T0427G1761_S01010029.wav	T0427G1761	吃过的 cheese 小拼盘蘸酱味道非常浓郁
T0427G1761_S01010030.wav	T0427G1761	明知如此还不调整进战斗的 load
T0427G1761_S01010032.wav	T0427G1761	无奈脸 because weekday 不能玩手机呀喂
T0427G1761_S01010033.wav	T0427G1761	手抖给自己开了 prime 钱就这么溜走了
T0427G1761_S01010035.wav	T0427G1761	向全世界安利边伯贤 you creeping
T0427G1761_S01010036.wav	T0427G1761	谈恋爱一点都不开心 endless disappointment
T0427G1761_S01010037.wav	T0427G1761	三公里的花都 blossom 一样
T0427G1761_S01010038.wav	T0427G1761	看着我数完然后推回来一个 fifty cents
T0427G1761_S01010039.wav	T0427G1761	这姑娘有个性永远加油 dense
T0427G1761_S01010041.wav	T0427G1761	看见之前写下的 self encouragement
T0427G1761_S01010042.wav	T0427G1761	妹妹也终于上学了虽然是 nursery
T0427G1761_S01010045.wav	T0427G1761	share 几张叔的盛世美颜
T0427G1761_S01010047.wav	T0427G1761	snoring recorder 是一款睡眠监测类的应用
